,110,1,8.4,10.1,0,0,;,Alameda,All - Standard,Standard,,8.4,10.1,0,0,
,111,1,10.3,18.9,0,0,;,Alameda,All - Electric,Standard,,10.3,18.9,0,0,
,112,1,8.2,8.3,0,0,;,Azusa,All - Standard,Standard,,8.2,8.3,0,0,
,113,1,8.2,16.6,0,0,;,Azusa,All - Electric,Standard,,8.2,16.6,0,0,
,114,1,15.7,15.9,0,0,;,Lodi,All -  Standard,Standard,,15.7,15.9,0,0,
,115,1,17.2,18.7,0,0,;,SCE,5 - Standard,Standard,,17.2,18.7,0,0,
,116,1,13.5,23.1,0,0,;,SCE,16 - Electric,Standard,,13.5,23.1,0,0,
,117,1,24.1,18.2,0,0,;,SCE,15 - Electric,Standard,,24.1,18.2,0,0,
,118,1,18.3,21.3,0,0,;,SCE,14 - Electric,Standard,,18.3,21.3,0,0,
,119,1,24.6,24.3,0,0,;,SCE,13 - Electric,Standard,,24.6,24.3,0,0,
,120,1,15.8,17,0,0,;,SCE,10 - Electric,Standard,,15.8,17,0,0,
,121,1,15.5,15.7,0,0,;,Gridley,All - Standard,Standard,,15.5,15.7,0,0,
,122,1,24.1,13.1,0,0,;,Needles,All - Standard,Standard,,24.1,13.1,0,0,
,123,1,81.5,82.9,0,0,;,P-SREC,All - Standard,Standard,,81.5,82.9,0,0,
,124,1,58.7,59.7,0,0,;,P-SREC,All - Electric,Standard,,58.7,59.7,0,0,
,125,1,1000,1000,0,0,;,SLMU,All - Standard,Standard,,1000,1000,0,0,
,126,1,1000,1000,0,0,;,SVEC,All - Standard,Standard,,1000,1000,0,0,
,127,1,1000,1000,0,0,;,Trinity-A,Zone A - Standard,Standard,,1000,1000,0,0,
,128,1,1000,1000,0,0,;,Trinity-B,Zone B - Standard,Standard,,1000,1000,0,0,
,129,1,13,13.3,0,0,;,Anza,All - Standard,Standard,,13,13.3,0,0,
,130,1,14.5,19,0,0,;,Liberty,All - Standard,Standard,,14.5,19,0,0,
,131,1,16.4,31.4,0,0,;,Liberty,All - Electric,Electric Heat,,16.4,31.4,0,0,
,132,1,10.5,29.1,0,0,;,Bear,All - Electric,Standard,,10.5,29.1,0,0,
,133,1,146.7,149.2,0,0,;,Island,All - Electric,Standard,,146.7,149.2,0,0,
,134,1,18.9,12.5,0,0,;,Moreno,All - Standard,Standard,,18.9,12.5,0,0,
,135,1,13,13.3,0,0,;,BIGGS,All - Electric,Standard,,13,13.3,0,0,
,136,1,15.3,11.8,0,0,;,Corona,All - Electric,Standard,,15.3,11.8,0,0,
,137,1,9.8,9.9,0,0,;,Kirkwood,All - Electric,Standard,,9.8,9.9,0,0,
,138,1,13.7,11.2,0,0,;,Lathrop,All - Electric,Standard,,13.7,11.2,0,0,
,139,1,11.4,11.6,0,0,;,Pasadena,All - Electric,Standard,,11.4,11.6,0,0,
,140,1,16.1,10.6,0,0,;,Rancho,All - Electric,Standard,,16.1,10.6,0,0,
,141,1,32.6,33.2,0,0,;,Shelter,All - Electric,Standard,,32.6,33.2,0,0,
,142,1,7.5,9.2,0,0,;,SFPUC,All - Electric,Standard,,7.5,9.2,0,0,
,143,1,9.8,9.9,0,0,;,Silicon,All - Electric,Standard,,9.8,9.9,0,0,
,145,1,12.7,12.9,0,0,;,Colton,CARE - Standard,Standard,,12.7,12.9,0,0,
,*,0,0,0,0,0,;,ERROR,,,,,,,,
ENDTABLE,,,,,,,,,,,,,,,,
