,,80,41,;,Colmac CxA-20 (MP),"Colmac CxA-20 (MP, 41kW cap @ 40F)",,,,
,,81,50,;,Colmac CxA-25 (MP),"Colmac CxA-25 (MP, 50kW cap @ 40F)",,,,
,,82,58,;,Colmac CxA-30 (MP),"Colmac CxA-30 (MP, 58kW cap @ 40F)",,,,
,,83,12,;,Rheem HPHD-60HNU (horiz MP),"Rheem HPHD-60HNU (horiz MP, 12kW cap @ 45F)",,,,
,,84,12,;,Rheem HPHD-60VNU (vertical MP),"Rheem HPHD-60VNU (vertical MP, 12kW cap @ 45F)",,,,
,,85,30,;,Rheem HPHD-135HNU (horiz MP),"Rheem HPHD-135HNU (horiz MP, 30kW cap @ 45F)",,,,
,,86,30,;,Rheem HPHD-135VNU (vertical MP),"Rheem HPHD-135VNU (vertical MP, 30kW cap @ 45F)",,,,
,,5,11,;,,"Nyle C60A  (MP, 11kw cap @ 40F)   ",more multi pass options - SAC 02/23/22,,,
,,6,20,;,,"Nyle C90A  (MP, 20kw cap @ 40F)",,,,
,,7,26,;,,"Nyle C125A  (MP, 26kw cap @ 40F)",,,,
,,8,41,;,,"Nyle C185A  (MP, 41kw cap @ 40F)",,,,
,,9,46,;,,"Nyle C250A  (MP, 46kw cap @ 40F)",,,,
,,25,11,;,,"Nyle C60A-C  (MP, 11kw cap @ 40F)",,,,
,,26,20,;,,"Nyle C90A-C  (MP, 20kw cap @ 40F)",,,,
,,27,26,;,,"Nyle C125A-C  (MP, 26kw cap @ 40F)",,,,
,,28,41,;,,"Nyle C185A-C  (MP, 41kw cap @ 40F)",,,,
,,29,46,;,,"Nyle C250A-C  (MP, 46kw cap @ 40F)",,,,
,,105,11,;,,"Lochinvar AHP060-*-***N****  (MP, 11kw cap @ 40F)",,,,
,,106,20,;,,"Lochinvar AHP090-*-***N****  (MP, 20kw cap @ 40F)",,,,
,,107,26,;,,"Lochinvar AHP125-*-***N****  (MP, 26kw cap @ 40F)",,,,
,,108,41,;,,"Lochinvar AHP185-*-***N****  (MP, 41kw cap @ 40F)",,,,
,,109,46,;,,"Lochinvar AHP250-*-***N****  (MP, 46kw cap @ 40F)",,,,
,,205,11,;,,"A. O. Smith AHPA-60-*-***N****  (MP, 11kw cap @ 40F)",,,,
,,206,20,;,,"A. O. Smith AHPA-90-*-***N****  (MP, 20kw cap @ 40F)",,,,
,,207,26,;,,"A. O. Smith AHPA-125-*-***N****  (MP, 26kw cap @ 40F)",,,,
,,208,41,;,,"A. O. Smith AHPA-185-*-***N****  (MP, 41kw cap @ 40F)",,,,
,,209,46,;,,"A. O. Smith AHPA-250-*-***N****  (MP, 46kw cap @ 40F)",,,,
,,305,11,;,,"State SHPA-60-*-***N****  (MP, 11kw cap @ 40F)",,,,
,,306,20,;,,"State SHPA-90-*-***N****  (MP, 20kw cap @ 40F)",,,,
,,307,26,;,,"State SHPA-125-*-***N****  (MP, 26kw cap @ 40F)",,,,
,,308,41,;,,"State SHPA-185-*-***N****  (MP, 41kw cap @ 40F)",,,,
,,309,46,;,,"State SHPA-250-*-***N****  (MP, 46kw cap @ 40F)",,,,
,,125,11,;,,"Lochinvar AHP060-*-***C****  (MP, 11kw cap @ 40F)",,,,
,,126,20,;,,"Lochinvar AHP090-*-***C****  (MP, 20kw cap @ 40F)",,,,
,,127,26,;,,"Lochinvar AHP125-*-***C****  (MP, 26kw cap @ 40F)",,,,
,,128,41,;,,"Lochinvar AHP185-*-***C****  (MP, 41kw cap @ 40F)",,,,
,,129,46,;,,"Lochinvar AHP250-*-***C****  (MP, 46kw cap @ 40F)",,,,
,,225,11,;,,"A. O. Smith AHPA-60-*-***C****  (MP, 11kw cap @ 40F)",,,,
,,226,20,;,,"A. O. Smith AHPA-90-*-***C****  (MP, 20kw cap @ 40F)",,,,
,,227,26,;,,"A. O. Smith AHPA-125-*-***C****  (MP, 26kw cap @ 40F)",,,,
,,228,41,;,,"A. O. Smith AHPA-185-*-***C****  (MP, 41kw cap @ 40F)",,,,
,,229,46,;,,"A. O. Smith AHPA-250-*-***C****  (MP, 46kw cap @ 40F)",,,,
,,325,11,;,,"State SHPA-60-*-***C****  (MP, 11kw cap @ 40F)",,,,
,,326,20,;,,"State SHPA-90-*-***C****  (MP, 20kw cap @ 40F)",,,,
,,327,26,;,,"State SHPA-125-*-***C****  (MP, 26kw cap @ 40F)",,,,
,,328,41,;,,"State SHPA-185-*-***C****  (MP, 41kw cap @ 40F)",,,,
,,329,46,;,,"State SHPA-250-*-***C****  (MP, 46kw cap @ 40F)",,,,
,,991,5,;,generic,generic  (5kW cap @ 40F),,,,
,,992,11,;,generic,generic  (11kW cap @ 40F),,,,
,,993,20,;,generic,generic  (20kW cap @ 40F),,,,
,,994,26,;,generic,generic  (26kW cap @ 40F),,,,
,,995,40,;,generic,generic  (40kW cap @ 40F),,,,
,,996,45,;,generic,generic  (45kW cap @ 40F),,,,
,,*,0,;,ERROR,,,,,
,ENDTABLE,,,,,,,,,
